ID_NM,NLSC,THOIDIEM_THUTHAP,P_real,CS_COD,P_khoiphuc
353,0.0,2025-01-01 00:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 00:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 00:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 00:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 00:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 00:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 01:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 01:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 01:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 01:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 01:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 01:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 02:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 02:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 02:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 02:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 02:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 02:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 03:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 03:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 03:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 03:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 03:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 03:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 04:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 04:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 04:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 04:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 04:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 04:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 05:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 05:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 05:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 05:30:00,0.0,40.8,0.4637325867133952
353,0.0,2025-01-01 05:40:00,0.0,40.8,0.579665733391744
353,0.0,2025-01-01 05:50:00,0.0,40.8,0.579665733391744
353,0.0,2025-01-01 06:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 06:10:00,0.0,40.8,0.0
353,4.0,2025-01-01 06:20:00,0.11208049999999999,40.8,0.11208049999999999
353,17.0,2025-01-01 06:30:00,0.6326069999999999,40.8,0.6326069999999999
353,32.4,2025-01-01 06:40:00,1.179584,40.8,1.179584
353,46.8,2025-01-01 06:50:00,1.7301002,40.8,1.7301002
353,56.8,2025-01-01 07:00:00,2.143957,40.8,2.143957
353,73.2,2025-01-01 07:10:00,2.7772694,40.8,2.7772694
353,86.4,2025-01-01 07:20:00,3.2830824,40.8,3.2830824
353,89.2,2025-01-01 07:30:00,3.2375886,40.8,3.2375886
353,88.8,2025-01-01 07:40:00,3.27072,40.8,3.27072
353,99.8,2025-01-01 07:50:00,3.7592017999999996,40.8,3.7592017999999996
353,109.2,2025-01-01 08:00:00,4.228783,40.8,4.228783
353,131.4,2025-01-01 08:10:00,5.1771874,40.8,5.1771874
353,145.8,2025-01-01 08:20:00,5.8097308,40.8,5.8097308
353,186.6,2025-01-01 08:30:00,7.6574884,40.8,7.6574884
353,262.2,2025-01-01 08:40:00,11.083279000000001,40.8,11.083279000000001
353,241.6,2025-01-01 08:50:00,9.4625876,40.8,9.4625876
353,232.6,2025-01-01 09:00:00,9.3100544,40.8,9.3100544
353,243.4,2025-01-01 09:10:00,9.827910800000002,40.8,9.827910800000002
353,254.0,2025-01-01 09:20:00,10.3268314,40.8,10.3268314
353,271.0,2025-01-01 09:30:00,8.9033736,40.8,10.33642342794821
353,312.0,2025-01-01 09:40:00,5.2035964,40.8,5.2035964
353,317.8,2025-01-01 09:50:00,5.413439800000001,40.8,5.413439800000001
353,302.8,2025-01-01 10:00:00,4.7030590000000005,40.8,10.396781790271922
353,269.6,2025-01-01 10:10:00,5.082678400000001,40.8,10.30732325074455
353,191.4,2025-01-01 10:20:00,4.9433752,40.8,7.485725261660761
353,167.0,2025-01-01 10:30:00,4.472849399999999,40.8,6.605328958161472
353,226.8,2025-01-01 10:40:00,4.5548708,40.8,8.763021538049076
353,285.6,2025-01-01 10:50:00,4.9630026,40.8,10.884632302219494
353,341.0,2025-01-01 11:00:00,4.798681,40.8,12.883564892951487
353,347.6,2025-01-01 11:10:00,1.8648510000000003,40.8,13.121704876684902
353,349.6,2025-01-01 11:20:00,1.711759,40.8,13.19386850811927
353,422.0,2025-01-01 11:30:00,4.4063292,40.8,15.806191966043391
353,567.2,2025-01-01 11:40:00,5.6008218,40.8,21.045271608178506
353,617.6,2025-01-01 11:50:00,5.108261000000001,40.8,22.863795120324582
353,509.2,2025-01-01 12:00:00,7.4292142,40.8,18.952526296581834
353,610.0,2025-01-01 12:10:00,8.2155624,40.8,22.58957332087398
353,514.6,2025-01-01 12:20:00,7.167515400000001,40.8,19.147368101454628
353,459.6,2025-01-01 12:30:00,7.9692492,40.8,17.16286823700951
353,520.2,2025-01-01 12:40:00,8.620166600000001,40.8,19.34942626947086
353,722.8,2025-01-01 12:50:00,8.114801799999999,40.8,26.659602133772335
353,594.4,2025-01-01 13:00:00,7.767769199999999,40.8,22.02669699568591
353,602.0,2025-01-01 13:10:00,7.4148416,40.8,22.30091879513651
353,568.0,2025-01-01 13:20:00,7.7382914,40.8,21.074137060752257
353,585.6,2025-01-01 13:30:00,10.843144800000001,40.8,21.709177017374692
353,659.2,2025-01-01 13:40:00,12.7109178,40.8,24.364798654159436
353,646.0,2025-01-01 13:50:00,14.104397599999999,40.8,23.888518686692606
353,509.2,2025-01-01 14:00:00,15.2051008,40.8,17.497849829723098
353,462.2,2025-01-01 14:10:00,17.557587,40.8,17.752473913523954
353,384.2,2025-01-01 14:20:00,15.893919,40.8,15.893919
353,466.8,2025-01-01 14:30:00,17.958721399999998,40.8,17.958721399999998
353,515.6,2025-01-01 14:40:00,15.954642400000001,40.8,15.954642400000001
353,301.0,2025-01-01 14:50:00,12.0350438,40.8,12.0350438
353,274.6,2025-01-01 15:00:00,10.658509200000001,40.8,10.658509200000001
353,387.8,2025-01-01 15:10:00,15.1430462,40.8,15.1430462
353,391.4,2025-01-01 15:20:00,15.066023000000001,40.8,15.066023000000001
353,375.0,2025-01-01 15:30:00,14.687904399999999,40.8,14.687904399999999
353,361.6,2025-01-01 15:40:00,13.4152706,40.8,13.4152706
353,346.0,2025-01-01 15:50:00,12.9555644,40.8,12.9555644
353,248.2,2025-01-01 16:00:00,9.296175,40.8,9.296175
353,191.4,2025-01-01 16:10:00,7.265504,40.8,7.265504
353,162.6,2025-01-01 16:20:00,6.2035974,40.8,6.2035974
353,132.6,2025-01-01 16:30:00,5.0933272,40.8,5.0933272
353,111.0,2025-01-01 16:40:00,4.2077568,40.8,4.2077568
353,87.8,2025-01-01 16:50:00,3.2617187999999997,40.8,3.2617187999999997
353,80.6,2025-01-01 17:00:00,2.800891,40.8,2.800891
353,87.6,2025-01-01 17:10:00,2.7276802,40.8,2.7276802
353,53.0,2025-01-01 17:20:00,1.7236384,40.8,1.7236384
353,25.2,2025-01-01 17:30:00,0.9479407999999999,40.8,0.9479407999999999
353,2.2,2025-01-01 17:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 17:50:00,0.0,40.8,0.579665733391744
353,0.0,2025-01-01 18:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 18:10:00,0.0,40.8,0.2318662933566976
353,0.0,2025-01-01 18:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 18:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 18:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 18:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 19:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 19:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 19:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 19:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 19:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 19:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 20:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 20:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 20:20:00,0.0,40.8,0.0
353,0.2,2025-01-01 20:30:00,0.0,40.8,0.0
353,0.4,2025-01-01 20:40:00,0.0,40.8,0.0
353,0.6,2025-01-01 20:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 21:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 21:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 21:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 21:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 21:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 21:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 22:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 22:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 22:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 22:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 22:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 22:50:00,0.0,40.8,0.0
353,0.0,2025-01-01 23:00:00,0.0,40.8,0.0
353,0.0,2025-01-01 23:10:00,0.0,40.8,0.0
353,0.0,2025-01-01 23:20:00,0.0,40.8,0.0
353,0.0,2025-01-01 23:30:00,0.0,40.8,0.0
353,0.0,2025-01-01 23:40:00,0.0,40.8,0.0
353,0.0,2025-01-01 23:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 00:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 00:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 00:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 00:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 00:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 00:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 01:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 01:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 01:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 01:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 01:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 01:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 02:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 02:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 02:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 02:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 02:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 02:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 03:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 03:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 03:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 03:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 03:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 03:50:00,0.0,40.8,0.0
353,0.4,2025-01-02 04:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 04:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 04:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 04:30:00,0.0,40.8,0.0
353,0.2,2025-01-02 04:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 04:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 05:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 05:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 05:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 05:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 05:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 05:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 06:00:00,0.0,40.8,0.579665733391744
353,0.0,2025-01-02 06:10:00,0.0,40.8,0.0
353,0.8,2025-01-02 06:20:00,0.0112608,40.8,0.0112608
353,3.6,2025-01-02 06:30:00,0.036510600000000004,40.8,0.036510600000000004
353,8.4,2025-01-02 06:40:00,0.23215439999999998,40.8,0.23215439999999998
353,16.0,2025-01-02 06:50:00,0.48413900000000004,40.8,0.48413900000000004
353,26.8,2025-01-02 07:00:00,0.9196998000000001,40.8,0.9196998000000001
353,39.6,2025-01-02 07:10:00,1.4409784,40.8,1.4409784
353,51.2,2025-01-02 07:20:00,1.8883502,40.8,1.8883502
353,67.6,2025-01-02 07:30:00,2.6062062,40.8,2.6062062
353,80.8,2025-01-02 07:40:00,3.0500252,40.8,3.0500252
353,94.6,2025-01-02 07:50:00,3.647768,40.8,3.647768
353,109.0,2025-01-02 08:00:00,4.3220304,40.8,4.3220304
353,149.6,2025-01-02 08:10:00,6.1634544,40.8,6.1634544
353,206.4,2025-01-02 08:20:00,8.483802800000001,40.8,8.483802800000001
353,262.6,2025-01-02 08:30:00,10.8924742,40.8,10.8924742
353,275.8,2025-01-02 08:40:00,11.2763934,40.8,11.2763934
353,319.0,2025-01-02 08:50:00,13.352374000000001,40.8,13.352374000000001
353,332.2,2025-01-02 09:00:00,13.143654399999999,40.8,13.143654399999999
353,318.2,2025-01-02 09:10:00,12.688065,40.8,12.688065
353,343.0,2025-01-02 09:20:00,13.589982800000001,40.8,13.589982800000001
353,308.4,2025-01-02 09:30:00,12.1525738,40.8,12.1525738
353,338.6,2025-01-02 09:40:00,13.701296600000001,40.8,13.701296600000001
353,368.8,2025-01-02 09:50:00,15.1720628,40.8,15.1720628
353,442.6,2025-01-02 10:00:00,18.787980400000002,40.8,18.787980400000002
353,482.2,2025-01-02 10:10:00,19.7826232,40.8,19.7826232
353,690.8,2025-01-02 10:20:00,27.8675388,40.8,27.8675388
353,640.6,2025-01-02 10:30:00,24.8443342,40.8,24.894803231641625
353,536.2,2025-01-02 10:40:00,21.04384,40.8,21.04384
353,484.8,2025-01-02 10:50:00,19.207276999999998,40.8,19.207276999999998
353,447.6,2025-01-02 11:00:00,17.0978634,40.8,17.0978634
353,402.4,2025-01-02 11:10:00,15.396853400000001,40.8,15.396853400000001
353,359.2,2025-01-02 11:20:00,13.9707938,40.8,13.9707938
353,382.2,2025-01-02 11:30:00,15.2104716,40.8,15.2104716
353,443.8,2025-01-02 11:40:00,17.6842128,40.8,17.6842128
353,444.6,2025-01-02 11:50:00,17.6398102,40.8,17.6398102
353,435.0,2025-01-02 12:00:00,17.7613026,40.8,17.7613026
353,504.0,2025-01-02 12:10:00,20.1049408,40.8,20.1049408
353,431.0,2025-01-02 12:20:00,16.8589862,40.8,16.8589862
353,409.4,2025-01-02 12:30:00,16.261729600000002,40.8,16.261729600000002
353,415.6,2025-01-02 12:40:00,15.959316999999999,40.8,15.959316999999999
353,333.2,2025-01-02 12:50:00,13.3074526,40.8,13.3074526
353,349.6,2025-01-02 13:00:00,13.9600264,40.8,13.9600264
353,367.8,2025-01-02 13:10:00,15.105141399999999,40.8,15.105141399999999
353,493.4,2025-01-02 13:20:00,21.2646396,40.8,21.2646396
353,664.0,2025-01-02 13:30:00,34.5758442,40.8,34.5758442
353,731.2,2025-01-02 13:40:00,24.1842124,40.8,26.962689385796683
353,539.2,2025-01-02 13:50:00,20.6209698,40.8,20.680146356559373
353,676.7,2025-01-02 14:00:00,27.6156966,40.8,27.6156966
353,702.0,2025-01-02 14:10:00,26.651127600000002,40.8,26.651127600000002
353,707.4,2025-01-02 14:20:00,25.80677,40.8,25.80677
353,517.0,2025-01-02 14:30:00,17.9374748,40.8,17.9374748
353,475.2,2025-01-02 14:40:00,18.072534,40.8,18.072534
353,487.0,2025-01-02 14:50:00,18.088163599999998,40.8,18.088163599999998
353,553.0,2025-01-02 15:00:00,19.2236358,40.8,19.2236358
353,495.8,2025-01-02 15:10:00,18.4802256,40.8,18.4802256
353,372.8,2025-01-02 15:20:00,13.729425,40.8,13.729425
353,279.6,2025-01-02 15:30:00,10.7245858,40.8,10.7245858
353,316.0,2025-01-02 15:40:00,11.9463136,40.8,11.9463136
353,283.6,2025-01-02 15:50:00,10.587263400000001,40.8,10.587263400000001
353,155.6,2025-01-02 16:00:00,5.9077942,40.8,5.9077942
353,99.0,2025-01-02 16:10:00,3.8653280000000003,40.8,3.8653280000000003
353,77.6,2025-01-02 16:20:00,3.0283028,40.8,3.0283028
353,73.6,2025-01-02 16:30:00,2.8992412,40.8,2.8992412
353,69.8,2025-01-02 16:40:00,2.7220041999999998,40.8,2.7220041999999998
353,57.2,2025-01-02 16:50:00,2.1824247999999997,40.8,2.1824247999999997
353,48.2,2025-01-02 17:00:00,1.8168634000000001,40.8,1.8168634000000001
353,39.0,2025-01-02 17:10:00,1.5215968,40.8,1.5215968
353,28.2,2025-01-02 17:20:00,1.1388238,40.8,1.1388238
353,14.8,2025-01-02 17:30:00,0.6148702,40.8,0.6148702
353,1.0,2025-01-02 17:40:00,0.0565248,40.8,0.0565248
353,0.0,2025-01-02 17:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 18:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 18:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 18:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 18:30:00,0.0,40.8,0.1159331466783488
353,0.0,2025-01-02 18:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 18:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 19:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 19:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 19:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 19:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 19:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 19:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 20:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 20:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 20:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 20:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 20:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 20:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 21:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 21:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 21:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 21:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 21:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 21:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 22:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 22:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 22:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 22:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 22:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 22:50:00,0.0,40.8,0.0
353,0.0,2025-01-02 23:00:00,0.0,40.8,0.0
353,0.0,2025-01-02 23:10:00,0.0,40.8,0.0
353,0.0,2025-01-02 23:20:00,0.0,40.8,0.0
353,0.0,2025-01-02 23:30:00,0.0,40.8,0.0
353,0.0,2025-01-02 23:40:00,0.0,40.8,0.0
353,0.0,2025-01-02 23:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 00:00:00,0.0,40.8,0.0
353,0.0,2025-01-03 00:10:00,0.0,40.8,0.0
353,0.0,2025-01-03 00:20:00,0.0,40.8,0.0
353,0.0,2025-01-03 00:30:00,0.0,40.8,0.0
353,0.0,2025-01-03 00:40:00,0.0,40.8,0.0
353,0.0,2025-01-03 00:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 01:00:00,0.0,40.8,0.0
353,1.2,2025-01-03 01:10:00,0.0,40.8,0.0
353,0.0,2025-01-03 01:20:00,0.0,40.8,0.0
353,0.0,2025-01-03 01:30:00,0.0,40.8,0.0
353,0.0,2025-01-03 01:40:00,0.0,40.8,0.0
353,0.0,2025-01-03 01:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 02:00:00,0.0,40.8,0.0
353,0.2,2025-01-03 02:10:00,0.0,40.8,0.0
353,0.4,2025-01-03 02:20:00,0.0,40.8,0.0
353,0.0,2025-01-03 02:30:00,0.0,40.8,0.0
353,0.0,2025-01-03 02:40:00,0.0,40.8,0.0
353,0.0,2025-01-03 02:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 03:00:00,0.0,40.8,0.0
353,0.0,2025-01-03 03:10:00,0.0,40.8,0.0
353,0.0,2025-01-03 03:20:00,0.0,40.8,0.0
353,0.0,2025-01-03 03:30:00,0.0,40.8,0.0
353,0.0,2025-01-03 03:40:00,0.0,40.8,0.0
353,0.0,2025-01-03 03:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 04:00:00,0.0,40.8,0.0
353,0.0,2025-01-03 04:10:00,0.0,40.8,0.0
353,0.0,2025-01-03 04:20:00,0.0,40.8,0.0
353,0.0,2025-01-03 04:30:00,0.0,40.8,0.0
353,0.0,2025-01-03 04:40:00,0.0,40.8,0.0
353,0.8,2025-01-03 04:50:00,0.0,40.8,0.0
353,0.4,2025-01-03 05:00:00,0.0,40.8,0.0
353,2.4,2025-01-03 05:10:00,0.0,40.8,0.0
353,2.4,2025-01-03 05:20:00,0.0,40.8,0.0
353,3.2,2025-01-03 05:30:00,0.0,40.8,0.6951275436867327
353,3.2,2025-01-03 05:40:00,0.0,40.8,0.4199630714694143
353,3.2,2025-01-03 05:50:00,0.0,40.8,0.1375822361086592
353,4.0,2025-01-03 06:00:00,0.0,40.8,0.72399299626048
353,4.6,2025-01-03 06:10:00,0.0,40.8,0.7456420856907904
353,8.2,2025-01-03 06:20:00,0.1303766,40.8,0.1303766
353,19.0,2025-01-03 06:30:00,0.4398388,40.8,0.4398388
353,26.8,2025-01-03 06:40:00,0.965403,40.8,0.965403
353,45.4,2025-01-03 06:50:00,1.6206616,40.8,1.6206616
353,56.6,2025-01-03 07:00:00,1.9763730000000002,40.8,1.9763730000000002
353,72.0,2025-01-03 07:10:00,2.7494168,40.8,2.7494168
353,89.4,2025-01-03 07:20:00,3.3123413999999998,40.8,3.3123413999999998
353,106.2,2025-01-03 07:30:00,4.2307232,40.8,4.2307232
353,127.4,2025-01-03 07:40:00,5.328829799999999,40.8,5.328829799999999
353,135.8,2025-01-03 07:50:00,5.569705399999999,40.8,5.569705399999999
353,158.4,2025-01-03 08:00:00,6.6735542,40.8,6.6735542
353,195.4,2025-01-03 08:10:00,8.2854402,40.8,8.2854402
353,181.6,2025-01-03 08:20:00,7.5647274,40.8,7.5647274
353,177.6,2025-01-03 08:30:00,7.531766999999999,40.8,7.531766999999999
353,248.8,2025-01-03 08:40:00,10.952671,40.8,10.952671
353,306.6,2025-01-03 08:50:00,12.4488652,40.8,12.4488652
353,342.2,2025-01-03 09:00:00,13.133112,40.8,13.133112
353,264.6,2025-01-03 09:10:00,9.843870800000001,40.8,9.843870800000001
353,244.0,2025-01-03 09:20:00,9.7428366,40.8,9.7428366
353,313.2,2025-01-03 09:30:00,12.872276,40.8,12.872276
353,379.8,2025-01-03 09:40:00,15.196837400000001,40.8,15.196837400000001
353,497.4,2025-01-03 09:50:00,20.964969,40.8,20.964969
353,496.8,2025-01-03 10:00:00,19.635651799999998,40.8,19.635651799999998
353,708.8,2025-01-03 10:10:00,25.928743400000002,40.8,27.609956584832766
353,536.6,2025-01-03 10:20:00,20.682033999999998,40.8,20.682033999999998
353,485.4,2025-01-03 10:30:00,19.520928,40.8,19.520928
353,461.8,2025-01-03 10:40:00,18.5291402,40.8,18.5291402
353,450.4,2025-01-03 10:50:00,18.7358102,40.8,18.7358102
353,697.4,2025-01-03 11:00:00,31.4870408,40.8,31.874721599999997
353,779.8,2025-01-03 11:10:00,34.2781268,40.8,34.2781268
353,738.6,2025-01-03 11:20:00,28.020783,40.8,29.21991752662957
353,527.4,2025-01-03 11:30:00,20.8342248,40.8,20.8342248
353,785.8,2025-01-03 11:40:00,32.041076600000004,40.8,32.041076600000004
353,668.2,2025-01-03 11:50:00,28.5178226,40.8,28.5178226
353,991.8,2025-01-03 12:00:00,37.2796262,40.8,37.94948911070513
353,973.8,2025-01-03 12:10:00,36.1504258,40.8,37.28312120095571
353,972.0,2025-01-03 12:20:00,34.0901846,40.8,36.315599059501054
353,930.6,2025-01-03 12:30:00,36.941414599999995,40.8,36.941414599999995
353,924.6,2025-01-03 12:40:00,36.8189554,40.8,36.8189554
353,911.0,2025-01-03 12:50:00,35.8895936,40.8,35.8895936
353,879.0,2025-01-03 13:00:00,36.855308,40.8,36.855308
353,462.8,2025-01-03 13:10:00,21.478108,40.8,21.478108
353,457.4,2025-01-03 13:20:00,17.8315394,40.8,17.8315394
353,942.2,2025-01-03 13:30:00,27.3484386,40.8,34.328335882153205
353,608.0,2025-01-03 13:40:00,23.096330000000002,40.8,23.25240981235771
353,363.2,2025-01-03 13:50:00,12.486227,40.8,13.684581201872973
353,580.6,2025-01-03 14:00:00,24.7208732,40.8,24.7208732
353,874.8,2025-01-03 14:10:00,33.8930632,40.8,33.8930632
353,846.6,2025-01-03 14:20:00,31.639672400000002,40.8,31.639672400000002
353,826.2,2025-01-03 14:30:00,30.984693600000003,40.8,30.984693600000003
353,841.2,2025-01-03 14:40:00,29.129360600000002,40.8,29.129360600000002
353,547.2,2025-01-03 14:50:00,20.2776684,40.8,20.2776684
353,520.8,2025-01-03 15:00:00,19.265554,40.8,19.265554
353,247.4,2025-01-03 15:10:00,8.936194799999999,40.8,8.936194799999999
353,255.4,2025-01-03 15:20:00,9.8487146,40.8,9.8487146
353,267.3,2025-01-03 15:30:00,10.376009700000001,40.8,10.376009700000001
353,323.6,2025-01-03 15:40:00,13.027094199999999,40.8,13.027094199999999
353,370.4,2025-01-03 15:50:00,13.791000400000001,40.8,13.791000400000001
353,441.0,2025-01-03 16:00:00,18.3087802,40.8,18.3087802
353,220.6,2025-01-03 16:10:00,11.184485,40.8,11.184485
353,296.6,2025-01-03 16:20:00,10.9524076,40.8,10.9524076
353,93.2,2025-01-03 16:30:00,2.77597,40.8,2.77597
353,39.8,2025-01-03 16:40:00,1.4929648,40.8,1.4929648
353,40.0,2025-01-03 16:50:00,1.3133554,40.8,1.3133554
353,53.4,2025-01-03 17:00:00,1.2171205999999999,40.8,1.2171205999999999
353,15.0,2025-01-03 17:10:00,0.6570858,40.8,0.6570858
353,24.8,2025-01-03 17:20:00,0.7582344,40.8,0.7582344
353,1.8,2025-01-03 17:30:00,0.059838199999999994,40.8,0.059838199999999994
353,0.0,2025-01-03 17:40:00,0.0,40.8,0.0
353,0.0,2025-01-03 17:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 18:00:00,0.0,40.8,0.0
353,0.0,2025-01-03 18:10:00,0.0,40.8,0.0
353,0.6,2025-01-03 18:20:00,0.0,40.8,0.2318662933566976
353,0.6,2025-01-03 18:30:00,0.0,40.8,0.1159331466783488
353,2.0,2025-01-03 18:40:00,0.0,40.8,0.0
353,0.0,2025-01-03 18:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 19:00:00,0.0,40.8,0.0
353,0.0,2025-01-03 19:10:00,0.0,40.8,0.0
353,0.0,2025-01-03 19:20:00,0.0,40.8,0.0
353,0.6,2025-01-03 19:30:00,0.0,40.8,0.0
353,1.0,2025-01-03 19:40:00,0.0,40.8,0.0
353,1.0,2025-01-03 19:50:00,0.0,40.8,0.0
353,0.0,2025-01-03 20:00:00,0.0,40.8,0.0
353,0.0,2025-01-03 20:10:00,0.0,40.8,0.0
353,0.0,2025-01-03 20:20:00,0.0,40.8,0.0
